"","STATECD","COUNTYCD","PLOT","CONDID","CYCLE","uniq_obs_unit_id","uniq_spl_unit_id","fortypcd","owngrpcd","owncd","aspect","aspect_rad","aspect_sin","aspect_cos","slope","adforcd","cpa","mean_dia","mean_actualht","mean_HD","diversity","num_trees","num_species","qmd","tph","baph","sdi","ownership","nf_np"
"137465",13,111,3,1,10,"13_111_3_1_10","13_111_3_1",506,10,11,88,1.53588974175501,0.999390827019096,0.0348994967025011,38,803,151.321814933205,26.4039047619048,22.7221142857143,95.6925279047751,7.90263920289124,42,11,192.26071917061,1135.69443963962,43.6738138897979,29251.4727730842,"Chattahoochee-Oconee","National Forest"
"137507",13,111,3,1,11,"13_111_3_1_11","13_111_3_1",506,10,11,105,1.83259571459405,0.965925826289068,-0.258819045102521,38,803,154.541356897199,30.7109090909091,23.7651636363636,84.9917814956106,7.99248073555442,33,11,193.216382576633,490.739778494932,43.6016417489039,12740.7115150626,"Chattahoochee-Oconee","National Forest"
"137540",13,111,3,1,12,"13_111_3_1_12","13_111_3_1",506,10,11,105,1.83259571459405,0.965925826289068,-0.258819045102521,38,803,149.797073873678,31.1291111111111,27.0594666666667,97.3414947296135,7.46888466538238,27,10,178.355573425671,571.886544135453,37.2388500146088,13057.7061988702,"Chattahoochee-Oconee","National Forest"
"137567",13,111,4,1,8,"13_111_4_1_8","13_111_4_1",505,10,11,305,5.32325421858271,-0.819152044288992,0.573576436351046,53,803,109.733040836477,27.8591818181818,21.0173454545455,88.7844884449476,5.70672270586147,22,7,150.522165902567,838.276392066936,28.7837664760751,14577.3256845054,"Chattahoochee-Oconee","National Forest"
"137589",13,111,6,1,8,"13_111_6_1_8","13_111_6_1",516,10,11,246,4.29350995990605,-0.913545457642601,-0.4067366430758,63,803,147.521608622693,23.0389545454545,19.0638545454545,93.7193877205797,10.398828382111,44,15,178.512855256981,2187.66932387085,44.0982937664258,50021.0845341093,"Chattahoochee-Oconee","National Forest"
"137633",13,111,6,1,9,"13_111_6_1_9","13_111_6_1",515,10,11,240,4.18879020478639,-0.866025403784438,-0.5,52,803,56.9192226800098,20.0073846153846,14.7593538461538,84.3190911010167,4.97121702345002,26,9,117.915105868587,1408.87654131845,22.3817846457931,16557.081340975,"Chattahoochee-Oconee","National Forest"
"137659",13,111,6,1,10,"13_111_6_1_10","13_111_6_1",515,10,11,240,4.18879020478639,-0.866025403784438,-0.5,52,803,61.6101649046472,21.2285384615385,16.2247384615385,85.6033991538931,4.31612884307014,26,8,123.098840498195,1068.1321814938,22.7713500915636,13450.0684387766,"Chattahoochee-Oconee","National Forest"
"137685",13,111,6,1,11,"13_111_6_1_11","13_111_6_1",515,10,11,240,4.18879020478639,-0.866025403784438,-0.5,52,803,71.4296383079472,21.6081428571429,17.0905714285714,87.4032192463629,4.93590430429069,28,9,130.007810196157,927.501806338742,24.9147096398351,12749.0435702331,"Chattahoochee-Oconee","National Forest"
"137713",13,111,6,1,12,"13_111_6_1_12","13_111_6_1",515,10,11,240,4.18879020478639,-0.866025403784438,-0.5,52,803,59.067692724266,27.0256,19.4056,80.4722657276357,6.08914187922086,15,8,119.016279962029,223.063535679515,16.5435112671818,2660.83958553936,"Chattahoochee-Oconee","National Forest"
"137728",13,111,6,2,9,"13_111_6_2_9","13_111_6_2",516,10,11,240,4.18879020478639,-0.866025403784438,-0.5,53,803,90.3500759831202,30.3604705882353,24.1329882352941,86.0307483971891,6.19581036459939,17,7,140.389639589252,423.17752034911,23.2131609688564,6580.17197418008,"Chattahoochee-Oconee","National Forest"
"137745",13,111,6,2,10,"13_111_6_2_10","13_111_6_2",516,10,11,240,4.18879020478639,-0.866025403784438,-0.5,53,803,92.3358212515394,34.2704615384615,26.7520615384615,81.6990229974026,5.91938942435933,13,7,137.13600901295,363.693910834573,22.4209968155358,5446.35671292355,"Chattahoochee-Oconee","National Forest"
"137758",13,111,6,2,11,"13_111_6_2_11","13_111_6_2",516,10,11,240,4.18879020478639,-0.866025403784438,-0.5,53,803,96.481313804725,35.7293333333333,28.067,81.4305568692872,5.11732032057026,12,6,137.179754133035,348.823008455939,22.5619117271237,5226.33796808148,"Chattahoochee-Oconee","National Forest"
"137770",13,111,6,2,12,"13_111_6_2_12","13_111_6_2",516,10,11,240,4.18879020478639,-0.866025403784438,-0.5,53,803,100.010187854065,46.609,34.8615,77.450865876231,3.36358566101486,8,4,137.009398801688,118.967219029074,21.923791826683,1778.90814383072,"Chattahoochee-Oconee","National Forest"
"137778",13,111,11,1,7,"13_111_11_1_7","13_111_11_1",515,10,11,0,0,0,1,0,803,94.5938692324471,20.7925581395349,19.6206139534884,100.343818488427,7.14490245173513,43,9,146.649314706888,1661.68188175524,32.4802002945547,27712.0867673742,"Chattahoochee-Oconee","National Forest"
"137821",13,111,11,1,8,"13_111_11_1_8","13_111_11_1",515,10,11,146,2.54818070791172,0.559192903470747,-0.829037572555042,65,803,82.4478386021983,23.9529696969697,20.2553454545455,88.4275338722505,6.36087937540129,33,7,145.043563607628,661.111958407259,26.3970469763112,10832.3311566276,"Chattahoochee-Oconee","National Forest"
"137854",13,111,11,1,9,"13_111_11_1_9","13_111_11_1",515,10,11,146,2.54818070791172,0.559192903470747,-0.829037572555042,65,803,80.7857234685315,23.7913333333333,20.4308363636364,89.1550029069254,6.20969225876594,33,7,142.850783281017,661.111958407259,25.7400322839971,10570.6942789807,"Chattahoochee-Oconee","National Forest"
"137887",13,111,11,1,10,"13_111_11_1_10","13_111_11_1",515,10,11,146,2.54818070791172,0.559192903470747,-0.829037572555042,65,803,90.6009699262234,24.5408823529412,20.574,87.1128929729645,6.12730918423529,34,7,149.863228778777,675.982860785893,28.3031097832863,11672.615535653,"Chattahoochee-Oconee","National Forest"
"137921",13,111,11,1,11,"13_111_11_1_11","13_111_11_1",515,10,11,146,2.54818070791172,0.559192903470747,-0.829037572555042,65,803,94.9742525329206,25.4362857142857,19.8990857142857,81.2386000707474,6.83858623923053,35,8,158.062916321318,520.4815832522,29.1793040578596,9789.70007731088,"Chattahoochee-Oconee","National Forest"
"137956",13,111,11,1,12,"13_111_11_1_12","13_111_11_1",515,10,11,146,2.54818070791172,0.559192903470747,-0.829037572555042,65,803,113.188112748919,25.6138947368421,21.4162105263158,87.1655467737158,7.18953060920801,38,9,166.896749327241,565.094290388103,32.5319955526639,11598.2281676403,"Chattahoochee-Oconee","National Forest"
"137994",13,111,11,2,8,"13_111_11_2_8","13_111_11_2",163,10,11,227,3.96189740202713,-0.73135370161917,-0.681998360062499,43,803,8.36286517464423,20.0152,18.22704,92.0433280492158,1.96013170420779,5,2,46.4215836869015,244.726691805499,4.03963370685082,644.182241181757,"Chattahoochee-Oconee","National Forest"
"137999",13,111,11,2,9,"13_111_11_2_9","13_111_11_2",163,10,11,227,3.96189740202713,-0.73135370161917,-0.681998360062499,43,803,9.0241351789212,20.7772,17.86128,85.6438521564906,1.96013170420779,5,2,48.1093701891846,244.726691805499,4.4512858419099,682.1844992608,"Chattahoochee-Oconee","National Forest"
"138004",13,111,11,2,10,"13_111_11_2_10","13_111_11_2",163,10,11,227,3.96189740202713,-0.73135370161917,-0.681998360062499,43,803,10.4382774552261,21.6916,19.62912,90.1062200956938,1.96013170420779,5,2,50.1461876118215,244.726691805499,4.9258717873718,729.130201734739,"Chattahoochee-Oconee","National Forest"
"138009",13,111,11,2,11,"13_111_11_2_11","13_111_11_2",163,10,11,227,3.96189740202713,-0.73135370161917,-0.681998360062499,43,803,10.9367892630449,22.352,18.47088,82.8600568301418,1.96013170420779,5,2,51.7412401861417,244.726691805499,5.19941468394027,766.710380230724,"Chattahoochee-Oconee","National Forest"
"138014",13,111,11,2,12,"13_111_11_2_12","13_111_11_2",405,10,11,227,3.96189740202713,-0.73135370161917,-0.681998360062499,43,803,8.15719774611716,22.9108,19.2024,84.5831443513676,1.96013170420779,5,2,52.9801624384071,74.3545118931715,3.27824584480168,241.964155836415,"Chattahoochee-Oconee","National Forest"
"138019",13,111,12,1,8,"13_111_12_1_8","13_111_12_1",163,10,11,281,4.90437519810407,-0.981627183447664,0.190808995376544,29,803,34.7821181829984,13.8487727272727,12.6145636363636,117.35839220657,6.92731306255082,44,9,105.541508327293,3039.53022343249,17.9137320516233,29898.0416033458,"Chattahoochee-Oconee","National Forest"
"138063",13,111,14,1,7,"13_111_14_1_7","13_111_14_1",401,10,11,0,0,0,1,0,803,55.533772648344,16.2983333333333,13.4910285714286,95.6916577188549,5.65646300634547,42,10,129.257053734023,2839.41623876289,22.9245936177691,38668.2948764582,"Chattahoochee-Oconee","National Forest"
"138106",13,111,14,1,8,"13_111_14_1_8","13_111_14_1",401,10,11,176,3.07177948351002,0.0697564737441255,-0.997564050259824,65,803,58.0021566952306,24.1495384615385,17.0688,74.1496251351606,4.86464105165835,26,7,135.269726428348,386.643461844492,21.3705732413396,5664.08206725583,"Chattahoochee-Oconee","National Forest"
"138133",13,111,14,1,9,"13_111_14_1_9","13_111_14_1",401,10,11,176,3.07177948351002,0.0697564737441255,-0.997564050259824,65,803,63.7341995091014,25.22728,18.324576,78.1125575884124,4.98165050616574,25,7,138.912922782583,371.772559465858,22.5372149407228,5683.56940857644,"Chattahoochee-Oconee","National Forest"
"138159",13,111,14,1,10,"13_111_14_1_10","13_111_14_1",103,10,11,176,3.07177948351002,0.0697564737441255,-0.997564050259824,65,803,48.3243589819649,30.0501538461538,21.0077538461538,75.8628369056396,3.25,13,5,120.239425614064,193.321730922246,16.8852981785299,2344.21706430202,"Chattahoochee-Oconee","National Forest"
"138172",13,111,14,1,11,"13_111_14_1_11","13_111_14_1",103,10,11,176,3.07177948351002,0.0697564737441255,-0.997564050259824,65,803,43.5021067647121,38.7531428571429,24.2098285714286,64.2499755592656,2.60049000598966,7,3,111.300122012512,104.09631665044,14.4679243491937,1115.07158865546,"Chattahoochee-Oconee","National Forest"
"138179",13,111,14,2,10,"13_111_14_2_10","13_111_14_2",502,10,11,200,3.49065850398866,-0.342020143325669,-0.939692620785908,68,803,10.717377310191,24.0665,19.1262,86.0445644959068,1,4,1,51.4643114012031,59.4836095145372,3.09333731736602,184.759422297849,"Chattahoochee-Oconee","National Forest"
"138183",13,111,14,2,11,"13_111_14_2_11","13_111_14_2",502,10,11,200,3.49065850398866,-0.342020143325669,-0.939692620785908,68,803,9.28672575792088,31.115,19.9644,70.8441558441558,1,2,1,46.9405469503712,29.7418047572686,2.57342336491856,79.6973676131124,"Chattahoochee-Oconee","National Forest"
"138185",13,111,17,1,7,"13_111_17_1_7","13_111_17_1",515,10,11,0,0,0,1,0,803,58.4098426639415,19.3983428571429,15.4490057142857,84.4595820924549,6.3638766530231,35,8,125.288959784971,1031.59812298918,22.1748219744704,13362.9541324226,"Chattahoochee-Oconee","National Forest"
"138220",13,111,17,1,8,"13_111_17_1_8","13_111_17_1",515,10,11,296,5.16617458590322,-0.898794046299167,0.438371146789077,66,803,76.3248706498437,20.1155609756098,15.2548682926829,83.9938451778755,6.83490092263257,41,9,144.521982369465,1120.82353726099,25.403141768689,18258.8345350211,"Chattahoochee-Oconee","National Forest"
"138261",13,111,17,1,9,"13_111_17_1_9","13_111_17_1",515,10,11,296,5.16617458590322,-0.898794046299167,0.438371146789077,66,803,84.1495248646249,20.8824285714286,15.0150285714286,79.7608443215416,6.98196018893522,42,9,151.59119210561,1135.69443963962,27.9523979129602,19974.9225161336,"Chattahoochee-Oconee","National Forest"
"138303",13,111,17,1,10,"13_111_17_1_10","13_111_17_1",515,10,11,296,5.16617458590322,-0.898794046299167,0.438371146789077,66,803,80.1513557725981,20.6868888888889,14.8810133333333,78.0772711678665,7.07471652508021,45,8,152.232055796406,1009.9349668632,27.9864325702725,17883.7093924978,"Chattahoochee-Oconee","National Forest"
"138348",13,111,17,1,11,"13_111_17_1_11","13_111_17_1",510,10,11,296,5.16617458590322,-0.898794046299167,0.438371146789077,66,803,94.1880793058121,21.7819111111111,15.6734933333333,77.0766932184616,6.85567173432917,45,8,160.654749011662,1009.9349668632,31.2300698983306,19498.197738403,"Chattahoochee-Oconee","National Forest"
"138393",13,111,17,1,12,"13_111_17_1_12","13_111_17_1",515,10,11,296,5.16617458590322,-0.898794046299167,0.438371146789077,66,803,104.294053916726,21.7222916666667,15.113,75.4631791619707,7.45228268838284,48,9,167.402958169801,1224.91985391143,33.9900039605404,25263.2592821094,"Chattahoochee-Oconee","National Forest"
"138441",13,111,18,1,7,"13_111_18_1_7","13_111_18_1",515,10,11,0,0,0,1,0,803,112.399002830236,23.7116470588235,19.5251294117647,92.0165523336198,6.44658762324045,34,10,157.1941954908,1016.72722061055,29.8927712194894,18955.1369666395,"Chattahoochee-Oconee","National Forest"
"138475",13,111,18,1,8,"13_111_18_1_8","13_111_18_1",515,10,11,25,0.436332312998582,0.422618261740699,0.90630778703665,21,803,112.908621423183,24.6776875,19.764375,92.0680235657412,5.46848011390115,32,8,158.786978093293,986.985415853279,30.6515017000159,18700.8139031034,"Chattahoochee-Oconee","National Forest"
"138507",13,111,18,1,9,"13_111_18_1_9","13_111_18_1",515,10,11,25,0.436332312998582,0.422618261740699,0.90630778703665,21,803,129.686724323344,26.19375,20.0787,85.8708017484855,6.06365591748755,32,8,168.661355336663,986.985415853279,34.5995996203773,20602.1543059152,"Chattahoochee-Oconee","National Forest"
"138539",13,111,18,1,10,"13_111_18_1_10","13_111_18_1",515,10,11,25,0.436332312998582,0.422618261740699,0.90630778703665,21,803,166.489213534444,28.7558787878788,21.1789818181818,83.8156510815677,6.31448533408405,33,9,188.455333806183,831.484138319586,42.8821422768655,20739.8394333593,"Chattahoochee-Oconee","National Forest"
"138572",13,111,18,1,11,"13_111_18_1_11","13_111_18_1",515,10,11,25,0.436332312998582,0.422618261740699,0.90630778703665,21,803,185.225798801842,28.7393529411765,20.8967294117647,85.0415413653992,6.543858818277,34,9,196.215123300932,1187.09940052287,46.421012819853,31591.0890023691,"Chattahoochee-Oconee","National Forest"
"138606",13,111,18,1,12,"13_111_18_1_12","13_111_18_1",515,10,11,25,0.436332312998582,0.422618261740699,0.90630778703665,21,803,172.330006507334,29.8704,22.07768,84.7651407333428,5.83107614634147,30,8,187.6965477999,957.24361109601,41.5707161912127,23722.5679128604,"Chattahoochee-Oconee","National Forest"
"138636",13,111,19,1,7,"13_111_19_1_7","13_111_19_1",503,10,11,0,0,0,1,0,803,86.2771821670842,28.8544,17.7546,66.4545086756435,7.91277491800153,20,9,142.619586368773,297.418047572686,23.7559987350471,4743.14908118158,"Chattahoochee-Oconee","National Forest"
"138656",13,111,19,1,8,"13_111_19_1_8","13_111_19_1",503,10,11,360,6.28318530717959,-2.44921270764475e-16,1,33,803,86.1308849886288,28.4721904761905,17.4606857142857,67.6630477739665,6.08871447531897,21,7,145.013313761185,312.28894995132,24.5601323148325,5115.14730159166,"Chattahoochee-Oconee","National Forest"
"138677",13,111,19,1,9,"13_111_19_1_9","13_111_19_1",503,10,11,360,6.28318530717959,-2.44921270764475e-16,1,33,803,98.6921573745336,24.7454615384615,14.5014461538462,77.7043346759663,7.65309574953483,26,9,152.999319906985,1408.87654131845,29.1076779797774,25150.201609267,"Chattahoochee-Oconee","National Forest"
"138703",13,111,19,1,10,"13_111_19_1_10","13_111_19_1",503,10,11,360,6.28318530717959,-2.44921270764475e-16,1,33,803,107.000064130222,21.9914838709677,13.7258322580645,88.8126401159574,7.55842757756425,31,9,157.036925084516,2335.09195277326,32.6890047355507,43463.9040638512,"Chattahoochee-Oconee","National Forest"
"138734",13,111,19,1,11,"13_111_19_1_11","13_111_19_1",503,10,11,360,6.28318530717959,-2.44921270764475e-16,1,33,803,119.300845607875,22.8681935483871,14.1092903225806,88.298241915371,7.68433712222456,31,9,163.602226158448,2505.46413268559,37.6484713670588,49803.7168094524,"Chattahoochee-Oconee","National Forest"
"138766",13,111,26,1,7,"13_111_26_1_7","13_111_26_1",502,10,11,0,0,0,1,0,803,64.9560663619231,22.0869565217391,16.4857043478261,84.7702699283845,3.85083685621643,23,7,121.204584335742,1193.89165427022,20.365351658694,14664.0816733122,"Chattahoochee-Oconee","National Forest"
"138790",13,111,26,1,8,"13_111_26_1_8","13_111_26_1",502,10,11,120,2.0943951023932,0.866025403784439,-0.5,60,803,56.3206554353518,20.8491666666667,16.5989,90.3626399460002,4.11953428781423,24,6,116.376358355123,1208.76255664886,17.7186493342499,13908.9974736932,"Chattahoochee-Oconee","National Forest"
"138814",13,111,26,1,9,"13_111_26_1_9","13_111_26_1",502,10,11,120,2.0943951023932,0.866025403784439,-0.5,60,803,69.7675785702724,21.6807142857143,15.6754285714286,87.6972768944412,4.31245960466134,28,7,132.356180482817,1268.2461661634,21.4034427648673,17940.9289155665,"Chattahoochee-Oconee","National Forest"
"138842",13,111,26,1,10,"13_111_26_1_10","13_111_26_1",502,10,11,120,2.0943951023932,0.866025403784439,-0.5,60,803,79.6138796325223,21.3441935483871,15.5939612903226,91.8544931898812,4.43038108000344,31,7,139.02666275215,1483.23105321163,24.0175141363289,22705.0854845452,"Chattahoochee-Oconee","National Forest"
"138873",13,111,26,1,11,"13_111_26_1_11","13_111_26_1",502,10,11,120,2.0943951023932,0.866025403784439,-0.5,60,803,91.3801111859197,21.2762352941176,15.4103294117647,87.8916616041361,5.39980992158599,34,9,146.236074509678,1698.21594025986,27.4769399120075,28193.3902844754,"Chattahoochee-Oconee","National Forest"
"138907",13,111,26,1,12,"13_111_26_1_12","13_111_26_1",502,10,11,120,2.0943951023932,0.866025403784439,-0.5,60,803,105.389402052714,23.360303030303,18.4173090909091,87.6560268966463,6.22273150605688,33,9,152.863902279119,1172.22849814424,30.0900408517531,20896.0208067821,"Chattahoochee-Oconee","National Forest"
"138940",13,111,28,1,7,"13_111_28_1_7","13_111_28_1",510,10,11,0,0,0,1,0,803,70.4112682171274,25.0686956521739,20.7661565217391,92.8559799040031,8.47719732919054,23,10,134.366720224913,342.030754708589,21.0862029143053,4956.95810719505,"Chattahoochee-Oconee","National Forest"
"138963",13,111,28,1,8,"13_111_28_1_8","13_111_28_1",505,10,11,111,1.93731546971371,0.933580426497202,-0.3583679495453,52,803,77.8116043436585,25.2122608695652,21.6408,96.1461639738767,8.47719732919054,23,10,135.546785266195,342.030754708589,21.4582051147739,5027.01573690068,"Chattahoochee-Oconee","National Forest"
"138986",13,111,28,1,9,"13_111_28_1_9","13_111_28_1",505,10,11,111,1.93731546971371,0.933580426497202,-0.3583679495453,52,803,80.150405848027,30.4949411764706,21.4973647058824,77.5842583751244,8.07280995511898,17,9,139.147264709013,252.805340436783,22.6133182873854,3875.29689168439,"Chattahoochee-Oconee","National Forest"
"139003",13,111,28,1,10,"13_111_28_1_10","13_111_28_1",505,10,11,111,1.93731546971371,0.933580426497202,-0.3583679495453,52,803,95.7666838696353,31.7948235294118,23.3082352941176,81.9382052037522,8.07280995511898,17,9,145.898183703568,252.805340436783,24.8607782090739,4181.46238990907,"Chattahoochee-Oconee","National Forest"
"139020",13,111,28,1,11,"13_111_28_1_11","13_111_28_1",505,10,11,111,1.93731546971371,0.933580426497202,-0.3583679495453,52,803,89.6349008148266,36.576,26.1573818181818,80.6924717637272,5.3261329320071,11,6,135.189098968815,163.579926164977,21.3451049926545,2394.05034264822,"Chattahoochee-Oconee","National Forest"
